notebook,cell_id,cell_type,src_lang,src_hash,text_fr,text_en,text_es,text_ar,text_fa,text_zh,text_ru,text_pt,hash_fr,hash_en,hash_es,hash_ar,hash_fa,hash_zh,hash_ru,hash_pt
MyIA.AI.Notebooks/GenAI/Texte/1_OpenAI_Intro.ipynb,0fc96fdf,code,fr,d8cfd07b7b0f3965,"# Parameters
BATCH_MODE = ""true""
",,,,,,,,d8cfd07b7b0f3965,,,,,,,
MyIA.AI.Notebooks/GenAI/Texte/1_OpenAI_Intro.ipynb,1b3337d8,markdown,fr,7fc25f7f525b0d17,"# 1. Introduction a l'IA generative avec l'API OpenAI

**Navigation** : [Index](../../README.md) | [Suivant >>](2_PromptEngineering.ipynb)

## Objectifs d'apprentissage

A la fin de ce notebook, vous saurez :
1. Comprendre les fondamentaux de l'IA generative et des LLMs
2. Configurer et utiliser l'API OpenAI avec Python
3. Maitriser les concepts de tokenisation et de contexte
4. Identifier et gerer les hallucinations des modeles

### Prerequis
- Python 3.10+
- Cle API OpenAI configuree (fichier `.env`)
- Connaissance de base de Python

### Duree estimee : 50 minutes",,,,,,,,7fc25f7f525b0d17,,,,,,,
MyIA.AI.Notebooks/GenAI/Texte/1_OpenAI_Intro.ipynb,902813b9,markdown,fr,5f23a1ba4937a574,"## Plan global du Notebook

1. **Introduction Générale**  
   - Contexte et définitions (IA Générative, LLMs, prompts, etc.)
   - Présentation succincte des enjeux éthiques et de responsabilité

2. **Premier Exemple de Code : Vérification de l'Environnement**  
   - Installation et importation des bibliothèques (OpenAI ou Azure OpenAI)
   - Test d’un prompt de base

3. **Notions de Base sur les Prompts**  
   - Tokens, embeddings, bases de la génération
   - Exercices pratiques : tokenisation et génération

4. **Exemple : Fabrications (Hallucinations) et Fiabilité**  
   - Démonstration via un prompt volontairement ambigu
   - Discussion sur la vérification des faits

5. **Conclusion**  
   - Récapitulatif des points abordés
   - Proposition d’activité (rédaction d’une synthèse ou d’une extension)

---

## Introduction à l'IA Générative

Dans ce notebook, nous explorerons les fondamentaux de l’Intelligence Artificielle Générative :

**Objectifs :**
- Comprendre ce qu’est l’IA Générative (texte, images, audio…)
- Découvrir le fonctionnement des modèles de langage de grande taille (LLMs)
- Mettre en pratique des expérimentations simples avec les prompts
- Aborder les questions de fiabilité (hallucinations) et d’éthique

## Qu’est-ce que l’IA Générative ?

L’IA générative est une branche de l’apprentissage automatique qui **génère** de nouveaux contenus (texte, image, audio, code…) à partir de modèles probabilistes entraînés sur de vastes ensembles de données. Les modèles les plus avancés, appelés **Large Language Models** (LLMs), utilisent des architectures de type **Transformer** pour prédire et générer des séquences (architecture introduite par Vaswani et al., 2017, *« Attention Is All You Need »*, arXiv:1706.03762).

Exemples concrets :
- **ChatGPT** (OpenAI) : génération et compréhension de texte
- **Stable Diffusion** : génération d’images
- **Audiocraft** et **Whisper** : génération et transcription audio
- **Copilot** (GitHub) : génération de code et assistance à la programmation

## Enjeux et Limites

- **Hallucinations / Fabrications** : Le modèle peut générer des réponses inventées ou inexactes, même si elles semblent plausibles.
- **Biais** : Les réponses peuvent refléter des biais présents dans les données d’entraînement.
- **Coût Énergétique** : L’entraînement de grands modèles consomme beaucoup de ressources.
- **Régulation et Éthique** : Confidentialité, respect des lois et usage responsable de la technologie.

Nous allons maintenant configurer l'environnement et réaliser un premier test de prompt.
",,,,,,,,5f23a1ba4937a574,,,,,,,
MyIA.AI.Notebooks/GenAI/Texte/1_OpenAI_Intro.ipynb,5e671a0e,code,fr,4b582c49c92bb6ef,"# ==========================================
# Cellule 2 : Installation et Configuration
# ==========================================

# Installation des packages necessaires (a lancer uniquement si non deja installes)
from pathlib import Path
%pip install openai tiktoken python-dotenv

import os
from openai import OpenAI
from dotenv import load_dotenv

# Chargement robuste de la configuration .env
# Recherche du .env dans tous les parents (pour Papermill qui change le cwd)
current_path = Path.cwd()
env_loaded = False
for _ in range(10):
    env_path = current_path / "".env""
    if env_path.exists():
        load_dotenv(env_path)
        print(f"".env charge depuis: {env_path.name}"")
        env_loaded = True
        break
    if current_path.name == ""GenAI"" or len(current_path.parts) <= 1:
        break
    current_path = current_path.parent
if not env_loaded:
    print(""WARNING: .env non trouve, utilisation variables environnement"")

# Initialiser le client OpenAI (detecte automatiquement OPENAI_API_KEY)
client = OpenAI()

# Charger le modele depuis .env ou utiliser gpt-5-mini par defaut
DEFAULT_MODEL = os.getenv(""OPENAI_MODEL"", ""gpt-5-mini"")
BATCH_MODE = os.getenv(""BATCH_MODE"", ""false"").lower() == ""true""

print(""Client OpenAI initialise avec succes (syntaxe moderne) !"")
print(f""Modele par defaut: {DEFAULT_MODEL}"")",,,,,,,,4b582c49c92bb6ef,,,,,,,
MyIA.AI.Notebooks/GenAI/Texte/1_OpenAI_Intro.ipynb,vor560mbm2q,markdown,fr,6ad679da67a133fe,"Un correctif de compatibilité est nécessaire pour Pydantic 2.x, qui introduit un comportement différent pour le paramètre `by_alias` dans `model_dump()`. Ce patch s'applique une seule fois avant toute utilisation de l'API OpenAI.",,,,,,,,6ad679da67a133fe,,,,,,,
MyIA.AI.Notebooks/GenAI/Texte/1_OpenAI_Intro.ipynb,b7d5b65a,code,fr,f2b8c397f7ca2839,"# === WORKAROUND: Pydantic 2.x by_alias bug ===
# Ce patch corrige le problème ""TypeError: argument 'by_alias': 'NoneType' object cannot be converted to 'PyBool'""
# qui survient avec Pydantic 2.x utilisé par l'API OpenAI

import pydantic
import pydantic.functional_validators

# Sauvegarder la fonction originale
_original_model_dump = pydantic.BaseModel.model_dump

def _patched_model_dump(self, **kwargs):
    """"""Patch pour forcer by_alias à False si None""""""
    if 'by_alias' in kwargs and kwargs['by_alias'] is None:
        kwargs['by_alias'] = False
    return _original_model_dump(self, **kwargs)

# Appliquer le patch
pydantic.BaseModel.model_dump = _patched_model_dump

print('✓ Pydantic by_alias workaround applied')
",,,,,,,,f2b8c397f7ca2839,,,,,,,
MyIA.AI.Notebooks/GenAI/Texte/1_OpenAI_Intro.ipynb,b2ae1675,markdown,fr,2dee9a9ee3755796,"### Validation de l'installation

L'exécution de la cellule ci-dessus confirme que **l'environnement est correctement configuré** :

**Vérifications effectuées** :
1. **Packages installés** : `openai`, `tiktoken`, `python-dotenv`
2. **Configuration chargée** : Le fichier `.env` a été lu avec succès
3. **Client initialisé** : Le message ""Client OpenAI initialisé avec succès"" confirme que `OPENAI_API_KEY` est valide

**Fichiers de configuration** :

| Fichier | Rôle | Emplacement |
|---------|------|-------------|
| `.env` | Stocke `OPENAI_API_KEY` (secret) | `MyIA.AI.Notebooks/GenAI/.env` |
| `.env.example` | Template sans secrets | Même répertoire (versionné Git) |

**Important** : 
- Le fichier `.env` ne doit **jamais** être commité dans Git (vérifié via `.gitignore`)
- La clé API est chargée automatiquement par `OpenAI()` via la variable d'environnement

**Prochaine étape** : Tester un premier appel API pour valider la connexion au service OpenAI.",,,,,,,,2dee9a9ee3755796,,,,,,,
MyIA.AI.Notebooks/GenAI/Texte/1_OpenAI_Intro.ipynb,fc9e74bf,markdown,fr,ea3f70e465ddc85f,"### Qu'est-ce qu'un prompt ?

Dans le contexte des LLMs (Large Language Models), un **prompt** est la consigne initiale que l’on fournit au modèle. Il peut s'agir d'une question, d'une instruction, d'un texte partiel, voire d'un exemple de conversation. Le prompt influe directement sur la qualité de la réponse générée.

### Chat Completions vs. Completions

OpenAI propose principalement deux approches pour générer du texte :

1. **Completions API** (versions historiques)  
   - On envoie un simple prompt (ex.: `text-davinci-003`) et on récupère un texte.  
   - Peu pratique pour les dialogues complexes, car il faut manuellement gérer l’historique de la conversation.

2. **Chat Completions API** (recommandée)  
   - On structure le prompt en plusieurs messages avec des rôles (`system`, `user`, `assistant`, etc.).  
   - Permet des conversations plus riches (mémoire de conversation, enchaînements de tours) et un meilleur contrôle du style.  

Dans ce notebook, nous utilisons principalement la **Chat Completions API** via `client.chat.completions.create()` (syntaxe moderne). 
[En savoir plus dans la documentation officielle](https://platform.openai.com/docs/api-reference/chat).

---
",,,,,,,,ea3f70e465ddc85f,,,,,,,
MyIA.AI.Notebooks/GenAI/Texte/1_OpenAI_Intro.ipynb,89976e31,markdown,fr,a74d9a1ddbf96f5a,"### Premier prompt

La list des paramètres est accessible dans le [documentation officielle](https://platform.openai.com/docs/api-reference/chat/create).",,,,,,,,a74d9a1ddbf96f5a,,,,,,,
MyIA.AI.Notebooks/GenAI/Texte/1_OpenAI_Intro.ipynb,191dbdb0,code,fr,49a4a2478636c620,"# ============================
# Cellule 3 : Premier Prompt
# ============================

# Exemple simple : Generation d'une courte phrase a partir d'un prompt de base
# Utilisation de l'API Chat avec le modele configure dans DEFAULT_MODEL

response = client.chat.completions.create(
    messages=[
        {
            ""role"": ""user"",
            ""content"": ""Allons enfants de la Patrie, ""
        }
    ],
    model=DEFAULT_MODEL
)

print(""Reponse du modele :"")
print(response.choices[0].message.content)",,,,,,,,49a4a2478636c620,,,,,,,
